NewSiteID,OldSiteID,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_slope,cluster,x_y,x,y,fire,canopy_cover,veg_height,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,predisturbance_nbr,postdisturbance_nbr,disturbance_nbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,hli
EA-5-3,EA_22_3,-55,0.085750334,1.410456496,66.83516484,3,-118.478522193_44.502822617,-118.4785222,44.50282262,easy,55,110,315,448,515,505,437,532,596,551,561,666,576,0,0,0,276,415,595,671,645,665,592,717,692,723,512.6,457.6,288,11.45304803,723,5,5,152
FL-1-1,FL_10_1,-177.6,0.525063922,0.912838634,17.69230769,1,-119.184699059_44.195552613,-119.1846991,44.19555261,flagtail,45,110,293,325,314,357,345,378,389,346,358,291,0,0,0,0,90,139,310,310,68,226,195,282,153,180,339.6,162,0,50.36757264,310,6,6,165
FL-2-1,FL_13_1,-134,-0.534012224,0.976103686,20.70879121,1,-119.194837059_44.159692613,-119.1948371,44.15969261,flagtail,55,110,171,178,247,269,257,251,266,280,243,307,0,0,0,30,38,52,127,141,109,223,168,241,153,241,246.9,112.9,0,-36.6626958,241,9,9,159
FL-3-1,FL_14_1,-187.4,0.47522803,0.924249643,32.45054945,1,-119.181685059_44.190662613,-119.1816851,44.19066261,flagtail,45,110,364,401,446,451,396,424,424,439,437,416,0,0,0,41,161,224,326,259,270,361,294,388,335,371,419.8,232.4,0,54.19138324,388,9,6,131
FL-4-1,FL_17_1,-206.1,-0.610948035,0.689774697,16.6043956,1,-119.166067059_44.190336613,-119.1660671,44.19033661,flagtail,55,110,263,227,301,401,287,354,281,269,265,237,0,0,0,0,38,56,116,8,85,199,166,156,137,179,288.5,82.4,0,-42.71017512,199,NA,9,176
FL-5-1,FL_20_1,-235.7,-0.654881215,0.846905537,30.73076923,1,-119.182781059_44.201094613,-119.1827811,44.20109461,flagtail,55,110,372,314,397,452,414,420,424,408,368,422,0,0,0,0,12,56,144,243,245,318,338,278,242,278,399.1,163.4,0,-68.31631528,338,10,7,201
FL-6-1,FL_23_1,-70.6,-1.068537719,1.513687601,22.55494505,1,-119.198399059_44.157084613,-119.1983991,44.15708461,flagtail,45,110,137,241,243,279,169,173,186,138,116,181,103,0,0,0,0,31,108,144,174,242,176,282,175,181,186.3,115.7,51.5,-34.9938508,282,8,7,142
FL-7-1,FL_26_1,-315.1,-0.445630436,0.731200665,30.01098901,1,-119.183329059_44.178600613,-119.1833291,44.17860061,flagtail,55,111,421,442,423,496,462,547,524,515,480,504,0,0,0,24,36,115,225,237,220,300,240,266,281,352,481.4,166.3,0,-59.71602477,352,NA,9,170
FL-8-1,FL_27_1,-250.2,-0.801704731,0.964052288,41.4010989,1,-119.222237059_44.161322613,-119.2222371,44.16132261,flagtail,45,110,287,405,468,437,395,434,460,445,471,482,0,0,0,0,0,66,178,217,259,338,349,375,377,413,428.4,178.2,0,-96.57188323,413,10,8,174
FL-9-1,FL_28_1,-100.5,-0.333539067,1.236816874,14.08791209,1,-119.163601059_44.198160613,-119.1636011,44.19816061,flagtail,55,110,182,137,211,228,143,206,268,225,176,310,0,0,0,0,0,56,151,202,132,258,156,126,89,127,208.6,108.1,0,-20.78598847,258,7,6,159
FL-10-1,FL_29_1,-146.9,-0.109841024,1.06870229,31.78021978,1,-119.189631059_44.186098613,-119.1896311,44.18609861,flagtail,55,110,216,302,321,355,263,337,363,366,375,377,0,0,0,0,117,63,242,223,251,315,245,350,299,332,327.5,180.6,0,-10.88615596,350,9,6,123
FL-1-2,FL_6_2,-230.6,0.102395965,0.542841937,12.43956044,2,-119.151545059_44.193270613,-119.1515451,44.19327061,flagtail,55,110,397,507,404,406,306,300,391,326,363,358,0,0,0,155,139,149,204,54,153,196,204,198,174,164,375.8,145.2,0,9.029512805,204,NA,NA,171
FL-2-2,FL_8_2,-344,-2.939454583,0,0,2,-119.215387059_44.171102613,-119.2153871,44.17110261,flagtail,55,110,312,335,334,405,425,320,368,301,334,306,289,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,144.5,-203.0305345,0,NA,NA,169
FL-3-2,FL_9_2,-285.7,-1.499216924,0.404040404,6.076923077,2,-119.155381059_44.199464613,-119.1553811,44.19946461,flagtail,45,110,302,317,346,376,318,345,296,247,242,280,0,0,0,0,0,0,0,0,4,124,15,69,49,48,306.9,21.2,0,-99.56323475,124,NA,NA,176
FL-4-2,FL_11_2,-190.5,-0.892624799,0,0,2,-119.201139059_44.171102613,-119.2011391,44.17110261,flagtail,35,110,153,215,168,248,139,165,274,243,169,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,0,0,-53.92527159,0,NA,NA,159
FL-5-2,FL_15_2,-231.9,-1.504924436,0,0,2,-119.204701059_44.173384613,-119.2047011,44.17338461,flagtail,45,109,244,269,197,242,210,231,216,241,236,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.9,0,0,-90.47172825,0,NA,NA,177
FL-6-2,FL_18_2,-162.4,-1.215869517,0.608247423,10.61538462,2,-119.194837059_44.179578613,-119.1948371,44.17957861,flagtail,55,110,183,162,210,325,196,175,227,180,132,150,0,0,0,0,0,0,0,0,40,116,92,68,118,87,194,31.6,0,-54.11020162,118,NA,12,172
FL-7-2,FL_21_2,-421.6,-0.895980569,0.505270811,21.37362637,2,-119.152915059_44.184468613,-119.1529151,44.18446861,flagtail,65,111,468,556,576,580,551,556,557,583,530,545,0,0,0,0,68,9,154,158,188,278,236,195,174,194,550.2,128.6,0,-129.9926342,278,NA,NA,139
FL-8-2,FL_22_2,-308.3,-1.545919345,0.08681672,0.362637363,2,-119.208537059_44.165234613,-119.2085371,44.16523461,flagtail,55,110,235,326,357,423,335,307,285,278,279,285,0,0,0,0,0,0,0,0,0,27,0,0,0,2,311,2.7,0,-107.324954,27,NA,NA,191
FL-9-2,FL_23_2,-290.1,-0.731821142,0.33929673,-0.247252747,2,-119.174561059_44.197834613,-119.1745611,44.19783461,flagtail,55,110,260,387,346,392,322,355,369,256,276,279,0,0,0,0,110,27,35,10,11,81,67,0,0,0,324.2,34.1,0,-56.72790963,110,NA,NA,181
FL-10-2,FL_27_2,-353.6,-1.168184207,0.59203205,20.76373626,2,-119.159765059_44.190988613,-119.1597651,44.19098861,flagtail,55,110,383,425,427,458,421,490,481,454,463,491,0,0,0,0,0,9,106,74,188,266,146,168,141,228,449.3,95.7,0,-143.0493857,266,NA,NA,141
FL-1-3,FL_10_3,-61.7,-0.057971917,1.561583578,33.47252747,3,-119.168533059_44.196530613,-119.1685331,44.19653061,flagtail,45,110,185,216,262,309,239,258,320,296,281,362,0,0,0,0,27,59,245,327,303,382,426,342,243,268,272.8,211.1,0,-4.63751213,426,6,6,126
FL-2-3,FL_18_3,56.8,1.665463182,2.116477273,41.08241758,3,-119.191823059_44.200116613,-119.1918231,44.20011661,flagtail,45,110,152,175,227,244,149,205,240,251,203,266,0,0,0,76,126,167,259,372,370,439,447,424,381,427,211.2,268,0,103.7833149,447,6,5,149
FL-3-3,FL_21_3,-106.2,-1.287852001,1.687292484,54.92857143,3,-119.213195059_44.144370613,-119.2131951,44.14437061,flagtail,45,110,250,314,346,369,303,335,386,335,316,359,269,0,0,0,19,82,168,286,360,440,432,464,528,559,331.3,225.1,134.5,-102.950011,559,7,7,158
FL-4-3,FL_24_3,-84.2,-0.389373024,1.569141194,52.15384615,3,-119.201139059_44.154802613,-119.2011391,44.15480261,flagtail,55,110,191,306,363,362,337,331,415,355,366,409,0,0,0,71,1,45,207,325,420,502,539,483,447,478,343.5,259.3,0,-37.41257962,539,7,6,160
FL-5-3,FL_25_3,-108.4,0.055006854,1.249092229,27.38461538,3,-119.169629059_44.200442613,-119.1696291,44.20044261,flagtail,45,110,254,261,262,311,223,284,346,255,263,295,0,0,0,0,39,83,187,242,228,344,259,288,223,249,275.4,167,0,4.241315229,344,7,6,125
CA-1-1,CA_1_1,-268.4,-0.746970596,0.798865516,31.63736264,1,-118.832236676_44.046400982,-118.8322367,44.04640098,calamity,55,110,421,392,424,482,482,433,412,381,382,422,0,0,0,30,29,59,124,175,269,231,292,338,328,268,423.1,154.7,0,-73.26079896,338,NA,8,190
CA-2-1,CA_15_1,-196.1,-0.953978442,1.21701335,35.20879121,1,-118.795804676_43.994075982,-118.7958047,43.99407598,calamity,45,110,336,383,331,320,280,270,317,291,340,353,0,0,0,0,29,23,99,165,159,245,256,284,347,392,322.1,126,0,-77.90848331,392,11,9,211
CA-3-1,CA_17_1,-165,-1.998862372,1.005235602,22.53296703,1,-118.799944676_43.995050982,-118.7999447,43.99505098,calamity,45,110,330,316,254,267,223,247,298,279,323,328,316,0,0,0,65,109,77,145,182,242,198,197,163,288,286.5,121.5,158,-132.9384721,288,9,8,200
CA-4-1,CA_18_1,-228.2,-0.058920254,0.96393166,39.70879121,1,-118.806844676_43.993750982,-118.8068447,43.99375098,calamity,45,110,471,501,483,453,409,443,495,461,506,519,0,0,9,140,158,191,194,282,320,330,430,405,450,457,474.1,245.9,0,-7.287677597,457,10,8,142
CA-1-2,CA_6_2,-507,-1.591448205,0.041249263,0.461538462,2,-118.827268676_44.045750982,-118.8272687,44.04575098,calamity,55,111,556,552,539,537,540,505,424,453,528,457,0,0,0,0,0,0,0,0,0,0,0,21,0,0,509.1,2.1,0,-185.7620389,21,NA,NA,168
CA-2-2,CA_8_2,-420.8,-1.503561191,0.31167691,13.67582418,2,-118.830580676_44.039575982,-118.8305807,44.03957598,calamity,45,110,425,479,475,490,443,457,446,442,459,440,0,0,0,0,0,0,0,6,40,41,129,132,120,142,455.6,34.8,0,-173.1487016,142,NA,NA,146
CA-3-2,CA_14_2,-373.4,-1.433653261,0.137698103,3.021978022,2,-118.824508676_44.037950982,-118.8245087,44.03795098,calamity,45,111,383,448,404,406,441,379,356,327,379,326,0,0,0,0,0,0,0,45,4,0,36,30,0,53,384.9,11.5,0,-125.0799863,53,NA,NA,137
CA-4-2,CA_16_2,-322.7,-1.415511756,0.030988534,0.32967033,2,-118.827820676_44.041525982,-118.8278207,44.04152598,calamity,45,110,316,326,336,316,299,307,352,312,354,309,0,0,0,0,0,0,0,0,0,0,0,0,0,10,322.7,0,0,-123.5303575,10,NA,NA,225
CA-1-3,CA_3_3,7.3,2.204440514,1.576411198,62.70879121,3,-118.837204676_44.041200982,-118.8372047,44.04120098,calamity,55,111,417,499,494,459,436,446,421,410,457,319,0,0,0,3,277,429,522,564,659,614,685,678,572,687,435.8,443.1,0,252.104917,687,5,4,94
CA-2-3,CA_12_3,-136,0.428140296,1.296784396,40.53296703,3,-118.797736676_43.998625982,-118.7977367,43.99862598,calamity,55,110,386,386,331,360,356,337,414,382,405,437,0,0,0,72,152,222,273,278,319,324,402,392,429,492,379.4,243.4,0,44.73122713,492,8,6,209
