grass.pct,shrub.pct,log.regen.density,seedling.pct,field.cluster,Plot,X,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y.x,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re.0gen_prob,x_y.y,herb.pct,green.pct,npv.pct,aspect,slope,seedling.density,densiometer,dom.tree.spp,dom.seedling.spp,young.tree.density,regen.density,year,log.seedling.density,relative_year,nbr,yearly_delta_nbr,scaled_recovery_metric,RdNBR
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,0,457,19.399999999999977,1.0483067729083664,-29.326691675109636
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,1,240,-197.60000000000002,0.5079681274900398,298.70898324750885
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,2,330,-107.60000000000002,0.7320717131474103,162.65732083720624
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,3,492,54.39999999999998,1.1354581673306772,-82.23567150133842
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,4,517,79.39999999999998,1.1977091633466135,-120.0277999486447
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,5,412,-25.600000000000023,0.9362549800796812,38.69913953004166
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,6,461,23.399999999999977,1.0582669322709162,-35.37343222667864
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,7,461,23.399999999999977,1.0582669322709162,-35.37343222667864
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,8,471,33.39999999999998,1.0831673306772909,-50.49028360560115
0,10,10.276773762280058,45,2,HRN5,615,-120.437994739,44.483361403,98,-339.6,-1.5053872749007,1.02148080438757,0.801785853944953,34.0769230769231,1,-120.437994739_44.483361403,HR,35,110,149,450,575,1497,N,N,437.6,36,535,-159.502198396683,447,12,11,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258,661.074571417795,6.49091094720307,11.0789491771585,0.576199471950531,-120.437994739_44.483361403,2.5,51.25,32.5,-0.342705602110707,14.01223755,29000,14.0625,LAOC-PIPO,LAOC,50,29050,2022,10.275051108968611,9,535,97.39999999999998,1.2425298804780875,-147.2381324307052
